Gene	Num_Studies	Studies	Response	SB_count	SB_Response_Summary	SB_Ind_Responses	SB_CellFrac	TCPOBOP_count	TCPOBOP_Response_Summary	TCPOBOP_Ind_Responses	TCPOBOP_CellFrac	Background
SLC5A1	1	M19	M19_0_WeakMismatch_M	1	Conflict	C	NA	0	NotInduced	NA	NA	FALSE
SLC5A6	1	M19	M19_1_WeakMismatch_M	1	Conflict	C	NA	0	NotInduced	NA	NA	FALSE
SLC6A9	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_0_FC_2	0	NotSexBiased	NA	NA	1	Induced_Female_Up_T27	F_U_T27	0000000022	FALSE
SLC7A15	2	G21_TCPOBOP:M19	G21_TCPOBOP_Down_AC_1_FC_0:M19_0_Weak_M	1	SexBiased_Male	M	NA	1	Induced_Male_Down_T27	M_D_T27	0010000000	FALSE
SLC7A2	2	G21_SB:M19_SSI	G21_SB_Male_AC_2:M19_SSI	2	Conflict	M,I	00110	0	NotInduced	NA	NA	FALSE
SLC7A6OS	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SLC8A3	1	G22	G22_100000000	1	SexBiased_Male	M	NA	0	NotInduced	NA	NA	FALSE
SLC9A3R1	2	G21_TCPOBOP:M19_SSI	G21_TCPOBOP_Up_AC_4_FC_3:M19_SSI	1	SSI	I	NA	1	Induced_Male_Up_T27	B_U_T27	0222222020	FALSE
SLC9A3R2	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SLC9A6	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SLC9A8	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SLC9A9	1	G22	G22_020000000	1	SexBiased_Female	F	NA	0	NotInduced	NA	NA	FALSE
SLCO1A1	2	G21_TCPOBOP:M19	G21_TCPOBOP_Down_AC_0_FC_2:M19_NA_Robust_M	1	SexBiased_Male	M	NA	1	Induced_Female_Down_T27	F_D_T27	0000001010	FALSE
SLCO1A4	4	G21_TCPOBOP:G22:L17:M19	G21_TCPOBOP_Up_AC_0_FC_5:G22_222000000:L17_M3_U_M27_U:M19_0_Robust_F	2	SexBiased_Female	F	NA	2	Induced_Both_Up_Both	F_U_T27,M_U_B	0000022222	FALSE
SLCO1A6	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_2_FC_0	0	NotSexBiased	NA	NA	1	Induced_Male_Up_T27	M_U_T27	2020000000	FALSE
SLCO1B2	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SLCO1C1	1	M19	M19_0_WeakMismatch_M	1	Conflict	C	NA	0	NotInduced	NA	NA	FALSE
SLCO2B1	2	L17:M19	L17_M27_D:M19_1_Weak_F	1	SexBiased_Female	F	NA	1	Induced_Male_Down_T27	M_D_T27	NA	FALSE
SLFN8	1	M19	M19_0_Weak_F	1	SexBiased_Female	F	NA	0	NotInduced	NA	NA	FALSE
SLFN9	3	G21_TCPOBOP:L17:M19	G21_TCPOBOP_Up_AC_0_FC_1:L17_M27_U:M19_0_Weak_F	1	SexBiased_Female	F	NA	2	Induced_Both_Both_T27	F_U_T27,M_D_T27	0000020000	FALSE
SLMAP	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SLMO2	1	L17	L17_M27_U	0	NotSexBiased	NA	NA	1	Induced_Male_Down_T27	M_D_T27	NA	FALSE
SLPI	1	G21_TCPOBOP	G21_TCPOBOP_Down_AC_2_FC_0	0	NotSexBiased	NA	NA	1	Induced_Male_Down_T27	M_D_T27	0110000000	FALSE
SMAD1	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SMAD4	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SMAP1	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SMARCA2	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_0_FC_2	0	NotSexBiased	NA	NA	1	Induced_Female_Up_T27	F_U_T27	0000002002	FALSE
SMARCA5	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SMARCAD1	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SMARCC1	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SMARCC2	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SMARCD3	1	G21_TCPOBOP	G21_TCPOBOP_Down_AC_0_FC_1	0	NotSexBiased	NA	NA	1	Induced_Female_Down_T27	F_D_T27	0000000001	FALSE
SMC1A	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SMC2	1	L17	L17_M27_U	0	NotSexBiased	NA	NA	1	Induced_Male_Down_T27	M_D_T27	NA	FALSE
SMC3	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SMG1	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SMG7	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SMIM1	1	G21_TCPOBOP	G21_TCPOBOP_Down_AC_1_FC_0	0	NotSexBiased	NA	NA	1	Induced_Male_Down_T27	M_D_T27	0000100000	FALSE
SMIM12	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SMIM14	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_1_FC_0	0	NotSexBiased	NA	NA	1	Induced_Male_Up_T27	M_U_T27	0002000000	FALSE
SMIM15	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_1_FC_0	0	NotSexBiased	NA	NA	1	Induced_Male_Up_T27	M_U_T27	0002000000	FALSE
SMIM20	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SMIM24	1	M19	M19_NA_Weak_F	1	SexBiased_Female	F	NA	0	NotInduced	NA	NA	FALSE
SMOC1	2	G21_TCPOBOP:L17	G21_TCPOBOP_Down_AC_1_FC_0:L17_M27_D	0	NotSexBiased	NA	NA	2	Induced_Male_Down_T27	M_D_T27	0000100000	FALSE
SMOC2	2	G21_TCPOBOP:M19	G21_TCPOBOP_Down_AC_0_FC_1:M19_2_Weak_F	1	SexBiased_Female	F	NA	1	Induced_Female_Down_T27	F_D_T27	0000010000	FALSE
SMPD2	2	G21_TCPOBOP:M19_SSI	G21_TCPOBOP_Up_AC_0_FC_4:M19_SSI	1	SSI	I	NA	1	Induced_Female_Up_T27	F_U_T27	0000022022	FALSE
SMPD3	3	G21_TCPOBOP:L17:M19	G21_TCPOBOP_Up_AC_5_FC_5:L17_M27_U_F3_U:M19_0_Robust_M	1	SexBiased_Male	M	NA	2	Induced_Male_Up_Both	B_U_T27,B_U_B	2222222222	FALSE
SMPD4	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SMTNL2	1	M19	M19_0_Weak_F	1	SexBiased_Female	F	NA	0	NotInduced	NA	NA	FALSE
SMU1	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SMURF2	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SMYD5	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SNAI3	1	M19	M19_0_Robust_F	1	SexBiased_Female	F	NA	0	NotInduced	NA	NA	FALSE
SNAP29	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SNAPC2	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SNAPC4	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SND1	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_3_FC_1	0	NotSexBiased	NA	NA	1	Induced_Male_Up_T27	B_U_T27	0022202000	FALSE
SNHG10	1	L17	L17_M27_U	0	NotSexBiased	NA	NA	1	Induced_Male_Down_T27	M_D_T27	NA	FALSE
SNHG11	2	G21_SB:M19	G21_SB_Male_AC_3:M19_2_Robust_M	2	SexBiased_Male	M	01011	0	NotInduced	NA	NA	FALSE
SNHG14	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_0_FC_1	0	NotSexBiased	NA	NA	1	Induced_Female_Up_T27	F_U_T27	0000000020	FALSE
SNHG3	2	G21_SB:G22	G21_SB_Male_AC_1:G22_110000000	2	SexBiased_Male	M	00001	0	NotInduced	NA	NA	FALSE
SNHG5	1	L17	L17_F3_U	0	NotSexBiased	NA	NA	1	Induced_Female_Up_T3	F_U_T3	NA	FALSE
SNORA26	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_1_FC_1	0	NotSexBiased	NA	NA	1	Induced_Male_Up_T27	B_U_T27	0200000200	FALSE
SNORA65	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_2_FC_0	0	NotSexBiased	NA	NA	1	Induced_Male_Up_T27	M_U_T27	0202000000	FALSE
SNORA70	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_1_FC_0	0	NotSexBiased	NA	NA	1	Induced_Male_Up_T27	M_U_T27	0200000000	FALSE
SNORD104	1	G21_TCPOBOP	G21_TCPOBOP_Down_AC_0_FC_1	0	NotSexBiased	NA	NA	1	Induced_Female_Down_T27	F_D_T27	0000001000	FALSE
SNORD47	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_2_FC_1	0	NotSexBiased	NA	NA	1	Induced_Male_Up_T27	B_U_T27	0202000020	FALSE
SNORD65	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_1_FC_1	0	NotSexBiased	NA	NA	1	Induced_Male_Up_T27	B_U_T27	0002000020	FALSE
SNORD83B	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_1_FC_0	0	NotSexBiased	NA	NA	1	Induced_Male_Up_T27	M_U_T27	0002000000	FALSE
SNRNP25	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SNRNP35	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SNRNP40	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SNRPA1	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SNRPB2	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SNRPD3	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SNRPE	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SNTB1	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SNTB2	1	G22	G22_110000000	1	SexBiased_Male	M	NA	0	NotInduced	NA	NA	FALSE
SNTG2	2	G21_TCPOBOP:L17	G21_TCPOBOP_Down_AC_1_FC_3:L17_F3_D	0	NotSexBiased	NA	NA	2	Induced_Both_Down_Both	B_D_T27,F_D_T3	0000111001	FALSE
SNW1	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SNX13	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SNX15	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SNX22	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_1_FC_0	0	NotSexBiased	NA	NA	1	Induced_Male_Up_T27	M_U_T27	2000000000	FALSE
SNX25	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SNX27	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SNX29	1	M19	M19_0_Weak_M	1	SexBiased_Male	M	NA	0	NotInduced	NA	NA	FALSE
SNX7	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SOAT2	1	L17	L17_F3_U	0	NotSexBiased	NA	NA	1	Induced_Female_Up_T3	F_U_T3	NA	FALSE
SOCS2	4	G21_SB:G21_TCPOBOP:G22:M19	G21_SB_Female_AC_4:G21_TCPOBOP_Down_AC_2_FC_4:G22_220000022:M19_0_Weak_F	3	SexBiased_Female	F	02222	1	Induced_Male_Down_T27	B_D_T27	0001101111	FALSE
SOCS3	3	G21_TCPOBOP:L17:M19	G21_TCPOBOP_Down_AC_2_FC_0:L17_M27_D:M19_0_Weak_M	1	SexBiased_Male	M	NA	2	Induced_Male_Down_T27	M_D_T27	1000100000	FALSE
SOCS4	1	L17	L17_M27_U	0	NotSexBiased	NA	NA	1	Induced_Male_Down_T27	M_D_T27	NA	FALSE
SOD3	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_0_FC_1	0	NotSexBiased	NA	NA	1	Induced_Female_Up_T27	F_U_T27	0000002000	FALSE
SON	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SORBS2OS	1	G22	G22_110000000	1	SexBiased_Male	M	NA	0	NotInduced	NA	NA	FALSE
SORBS3	1	G21_TCPOBOP	G21_TCPOBOP_Down_AC_1_FC_0	0	NotSexBiased	NA	NA	1	Induced_Male_Down_T27	M_D_T27	0001000000	FALSE
SORCS3	3	G21_TCPOBOP:L17:M19	G21_TCPOBOP_Up_AC_5_FC_5:L17_M27_U:M19_0_Robust_F	1	SexBiased_Female	F	NA	2	Induced_Both_Both_T27	B_U_T27,M_D_T27	2222222222	FALSE
SORL1	1	G22	G22_220000000	1	SexBiased_Female	F	NA	0	NotInduced	NA	NA	FALSE
SORT1	2	G22:M19	G22_200000000:M19_1_Weak_M	2	Conflict	F,M	NA	0	NotInduced	NA	NA	FALSE
SOS1	2	G21_TCPOBOP:M19_SSI	G21_TCPOBOP_Up_AC_0_FC_2:M19_SSI	1	SSI	I	NA	1	Induced_Female_Up_T27	F_U_T27	0000002020	FALSE
SOX12	1	G21_TCPOBOP	G21_TCPOBOP_Down_AC_1_FC_0	0	NotSexBiased	NA	NA	1	Induced_Male_Down_T27	M_D_T27	0000100000	FALSE
SOX5	1	G21_TCPOBOP	G21_TCPOBOP_Down_AC_0_FC_1	0	NotSexBiased	NA	NA	1	Induced_Female_Down_T27	F_D_T27	0000001000	FALSE
SP140	1	M19	M19_NA_Weak_F	1	SexBiased_Female	F	NA	0	NotInduced	NA	NA	FALSE
SP4	1	G21_TCPOBOP	G21_TCPOBOP_Down_AC_0_FC_1	0	NotSexBiased	NA	NA	1	Induced_Female_Down_T27	F_D_T27	0000001000	FALSE
SPACA6	1	G22	G22_100000000	1	SexBiased_Male	M	NA	0	NotInduced	NA	NA	FALSE
SPAG16	1	G22	G22_010000000	1	SexBiased_Male	M	NA	0	NotInduced	NA	NA	FALSE
SPAG4	1	G21_TCPOBOP	G21_TCPOBOP_Down_AC_0_FC_1	0	NotSexBiased	NA	NA	1	Induced_Female_Down_T27	F_D_T27	0000010000	FALSE
SPAG5	1	L17	L17_M27_U	0	NotSexBiased	NA	NA	1	Induced_Male_Down_T27	M_D_T27	NA	FALSE
SPARC	1	L17	L17_M27_U	0	NotSexBiased	NA	NA	1	Induced_Male_Down_T27	M_D_T27	NA	FALSE
SPAST	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SPATA13	1	G21_TCPOBOP	G21_TCPOBOP_Down_AC_1_FC_0	0	NotSexBiased	NA	NA	1	Induced_Male_Down_T27	M_D_T27	0000100000	FALSE
SPATC1L	1	G22	G22_110000000	1	SexBiased_Male	M	NA	0	NotInduced	NA	NA	FALSE
SPC24	2	G21_TCPOBOP:M19_SSI	G21_TCPOBOP_Up_AC_0_FC_2:M19_SSI	1	SSI	I	NA	1	Induced_Female_Up_T27	F_U_T27	0000002020	FALSE
SPCS1	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SPCS2	3	G21_TCPOBOP:L17:M19_SSI	G21_TCPOBOP_Up_AC_2_FC_0:L17_M27_U:M19_SSI	1	SSI	I	NA	2	Induced_Male_Both_T27	M_U_T27,M_D_T27	0002200000	FALSE
SPCS3	2	G21_TCPOBOP:L17	G21_TCPOBOP_Up_AC_1_FC_0:L17_M27_U	0	NotSexBiased	NA	NA	2	Induced_Male_Both_T27	M_U_T27,M_D_T27	0002000000	FALSE
SPDL1	1	L17	L17_M27_U	0	NotSexBiased	NA	NA	1	Induced_Male_Down_T27	M_D_T27	NA	FALSE
SPECC1	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_0_FC_1	0	NotSexBiased	NA	NA	1	Induced_Female_Up_T27	F_U_T27	0000002000	FALSE
SPG11	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SPIC	1	M19	M19_0_Weak_F	1	SexBiased_Female	F	NA	0	NotInduced	NA	NA	FALSE
SPICE1	2	G21_TCPOBOP:L17	G21_TCPOBOP_Up_AC_1_FC_0:L17_M27_U	0	NotSexBiased	NA	NA	2	Induced_Male_Both_T27	M_U_T27,M_D_T27	0000200000	FALSE
SPIN1	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SPINK4	1	G21_TCPOBOP	G21_TCPOBOP_Down_AC_0_FC_1	0	NotSexBiased	NA	NA	1	Induced_Female_Down_T27	F_D_T27	0000000100	FALSE
SPIRE2	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_0_FC_1	0	NotSexBiased	NA	NA	1	Induced_Female_Up_T27	F_U_T27	0000020000	FALSE
SPNS1	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SPOCK2	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_0_FC_1	0	NotSexBiased	NA	NA	1	Induced_Female_Up_T27	F_U_T27	0000002000	FALSE
SPON2	2	L17:M19	L17_M27_D:M19_2_Weak_M	1	SexBiased_Male	M	NA	1	Induced_Male_Down_T27	M_D_T27	NA	FALSE
SPP2	1	M19	M19_1_Weak_F	1	SexBiased_Female	F	NA	0	NotInduced	NA	NA	FALSE
SPPL2B	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SPR	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SPRED1	1	G22	G22_020000000	1	SexBiased_Female	F	NA	0	NotInduced	NA	NA	FALSE
SPRED2	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SPRY4	1	M19	M19_1_WeakMismatch_F	1	Conflict	C	NA	0	NotInduced	NA	NA	FALSE
SPRYD3	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_0_FC_2	0	NotSexBiased	NA	NA	1	Induced_Female_Up_T27	F_U_T27	0000022000	FALSE
SPRYD7	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_0_FC_1	0	NotSexBiased	NA	NA	1	Induced_Female_Up_T27	F_U_T27	0000002000	FALSE
SPSB4	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_1_FC_1	0	NotSexBiased	NA	NA	1	Induced_Male_Up_T27	B_U_T27	0000202000	FALSE
SPTAN1	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_0_FC_1	0	NotSexBiased	NA	NA	1	Induced_Female_Up_T27	F_U_T27	0000002000	FALSE
SPTBN1	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_0_FC_1	0	NotSexBiased	NA	NA	1	Induced_Female_Up_T27	F_U_T27	0000002000	FALSE
SPTBN2	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_0_FC_1	0	NotSexBiased	NA	NA	1	Induced_Female_Up_T27	F_U_T27	0000002000	FALSE
SPTLC1	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SPTSSA	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_1_FC_0	0	NotSexBiased	NA	NA	1	Induced_Male_Up_T27	M_U_T27	0002000000	FALSE
SQLE	3	G21_TCPOBOP:G22:L17	G21_TCPOBOP_Up_AC_2_FC_0:G22_220000000:L17_M27_U	1	SexBiased_Female	F	NA	2	Induced_Male_Both_T27	M_U_T27,M_D_T27	0020200000	FALSE
SQRDL	1	G21_TCPOBOP	G21_TCPOBOP_Down_AC_0_FC_1	0	NotSexBiased	NA	NA	1	Induced_Female_Down_T27	F_D_T27	0000010000	FALSE
SQSTM1	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_2_FC_2	0	NotSexBiased	NA	NA	1	Induced_Male_Up_T27	B_U_T27	0002200022	FALSE
SRA1	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SRC	3	G21_SB:G21_TCPOBOP:G22	G21_SB_Female_AC_1:G21_TCPOBOP_Up_AC_0_FC_2:G22_200000000	2	SexBiased_Female	F	00002	1	Induced_Female_Up_T27	F_U_T27	0000022000	FALSE
SRCAP	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SRD5A1	2	G22:M19	G22_110000000:M19_3_Robust_M	2	SexBiased_Male	M	NA	0	NotInduced	NA	NA	FALSE
SREBF2	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_1_FC_0	0	NotSexBiased	NA	NA	1	Induced_Male_Up_T27	M_U_T27	0020000000	FALSE
SREK1	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SRFBP1	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SRGAP3	2	G21_SB:M19	G21_SB_Female_AC_1:M19_0_Robust_F	2	SexBiased_Female	F	00002	0	NotInduced	NA	NA	FALSE
SRL	1	G22	G22_020000000	1	SexBiased_Female	F	NA	0	NotInduced	NA	NA	FALSE
SRM	2	G21_TCPOBOP:L17	G21_TCPOBOP_Up_AC_5_FC_3:L17_M27_U	0	NotSexBiased	NA	NA	2	Induced_Both_Both_T27	B_U_T27,M_D_T27	2222222020	FALSE
SRP14	2	G21_TCPOBOP:M19_SSI	G21_TCPOBOP_Up_AC_1_FC_0:M19_SSI	1	SSI	I	NA	1	Induced_Male_Up_T27	M_U_T27	0002000000	FALSE
SRP19	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SRP72	2	G21_TCPOBOP:M19_SSI	G21_TCPOBOP_Up_AC_1_FC_0:M19_SSI	1	SSI	I	NA	1	Induced_Male_Up_T27	M_U_T27	0000200000	FALSE
SRP9	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_1_FC_0	0	NotSexBiased	NA	NA	1	Induced_Male_Up_T27	M_U_T27	0002000000	FALSE
SRPK1	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SRPK2	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SRPR	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_1_FC_1	0	NotSexBiased	NA	NA	1	Induced_Male_Up_T27	B_U_T27	0020002000	FALSE
SRPRB	2	G21_TCPOBOP:L17	G21_TCPOBOP_Up_AC_2_FC_1:L17_M27_U	0	NotSexBiased	NA	NA	2	Induced_Both_Both_T27	B_U_T27,M_D_T27	0002202000	FALSE
SRR	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SRRD	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SRRM1	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SRRM2	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SRRT	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SRSF1	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SRSF10	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SRSF11	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SRSF2	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_0_FC_1	0	NotSexBiased	NA	NA	1	Induced_Female_Up_T27	F_U_T27	0000000020	FALSE
SRSF4	1	M19_SSI	M19_SSI	1	SSI	I	NA	0	NotInduced	NA	NA	TRUE
SRSF5	1	G21_TCPOBOP	G21_TCPOBOP_Up_AC_0_FC_1	0	NotSexBiased	NA	NA	1	Induced_Female_Up_T27	F_U_T27	0000000020	FALSE
